vg_image_id,topname_predicted,explanation
2409316,airplane,The picture shows an airplane flying in the sky.
2409275,airplane,The picture shows an airplane in the sky.
2410481,airplane,The image shows an airplane in the sky.
2376541,airplane,The picture shows an airplane in the sky.
2398215,airplane,The image shows an airplane in the sky.
2413848,airplane,An airplane is visible in the picture.
2404370,airplane,The picture shows an airplane in the sky.
2370962,airplane,An airplane is visible in the image.
2390856,airplane,There is an airplane visible in the picture.
2411037,airplane,The picture clearly shows an airplane in the sky.
2405908,airplane,The picture shows an airplane in the sky.
2407076,airplane,The image shows an airplane flying in the sky.
2387387,airplane,The picture shows an airplane in the sky.
2403790,airplane,An airplane is visible in the sky.
2412675,airplane,"An airplane is visible in the image, flying in the sky."
2394037,airplane,"An airplane is visible in the image, appearing to be in flight or preparing for takeoff/landing."
2410834,airplane,The picture shows an airplane in the sky.
2372821,airplane,The picture shows an airplane in the sky.
2398962,airplane,The image shows an airplane in the sky.
2383571,airplane,"An airplane is visible in the image, appearing to be in flight."
2406107,airplane,An airplane is visible in the sky.
2414892,airplane,The picture shows an airplane in the sky.
2402948,airplane,"An airplane is visible in the image, flying in the sky."
2393637,airplane,The picture shows an airplane in the sky.
2400627,airplane,"An airplane is visible in the sky, which is the main focus of the image."
2396369,airplane,An airplane is visible in the sky.
2374881,airplane,An airplane is visible in the sky.
2402729,airplane,"An airplane is visible in the picture, flying in the sky."
2407760,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2412558,airplane,The picture shows an airplane flying in the sky.
2405869,airplane,The picture shows an airplane in the sky.
2396449,airplane,The picture shows an airplane in the sky.
2391867,airplane,The picture shows an airplane in the sky.
2390127,airplane,The picture shows an airplane in the sky.
2411523,airplane,The picture shows an airplane in the sky.
2415029,airplane,The picture shows an airplane in the sky.
2384007,airplane,The picture shows an airplane in the sky.
2390475,airplane,The picture shows an airplane flying in the sky.
2414936,airplane,The picture shows an airplane in the sky.
2409364,airplane,An airplane is visible in the picture.
2408349,airplane,There is an airplane visible in the image.
2414736,airplane,The picture shows an airplane flying in the sky.
2407686,airplane,The picture shows an airplane in the sky.
2411247,airplane,The picture shows an airplane flying in the sky.
2413350,airplane,The picture shows an airplane in the sky.
2409387,airplane,The picture shows an airplane flying in the sky.
2364458,airplane,An airplane is visible in the image.
2400880,airplane,The image clearly shows an airplane in the sky.
2414088,airplane,The picture shows an airplane flying in the sky.
2364673,airplane,An airplane is visible in the image.
2382160,airplane,The picture shows an airplane in the sky.
2410723,airplane,The picture shows an airplane in the sky.
2396779,airplane,The picture shows an airplane flying in the sky.
2365516,airplane,The picture shows an airplane in the sky.
2406910,airplane,The picture shows an airplane in the sky.
2394972,airplane,The image shows an airplane in the sky.
2405052,airplane,The picture shows an airplane flying in the sky.
2384584,airplane,There is an airplane visible in the image.
2415010,airplane,An airplane is visible in the sky.
2385057,airplane,The picture shows an airplane in the sky.
2383068,airplane,"An airplane is visible in the image, appearing to be in flight or preparing for takeoff/landing."
2414501,airplane,The picture shows a white airplane flying in the sky.
2396083,airplane,The picture shows an airplane flying in the sky.
2413123,airplane,The picture shows an airplane flying in the sky.
2408252,airplane,The picture shows an airplane in the sky.
2387292,airplane,The picture shows an airplane in the sky.
2403558,airplane,"An airplane is visible in the image, flying in the sky."
2398497,airplane,"An airplane is visible in the image, flying in the sky."
2410637,airplane,"An airplane is visible in the image, flying in the sky."
2409078,airplane,The picture shows an airplane in the sky.
2406598,airplane,The picture shows an airplane in the sky.
2401888,airplane,The picture shows an airplane in the sky.
2404258,airplane,The picture shows an airplane in the sky.
2408495,airplane,The picture shows an airplane in the sky.
2396271,airplane,The picture shows an airplane in the sky.
2414205,airplane,The picture shows an airplane flying in the sky.
2407332,airplane,The picture shows an airplane flying in the sky.
2377329,airplane,The image shows a white airplane flying in the sky.
2393127,airplane,The picture shows an airplane in the sky.
2409116,airplane,The picture shows an airplane flying in the sky.
2405390,airplane,The image clearly shows an airplane in the sky.
2386288,airplane,The image shows an airplane in the sky.
2402357,airplane,The picture shows an airplane in the sky.
2397427,airplane,The image shows an airplane flying in the sky.
2407300,airplane,The image shows an airplane in the sky.
2404248,airplane,"An airplane is visible in the image, flying in the sky."
2408633,airplane,"An airplane is visible in the image, appearing to be flying in the sky."
2390343,airplane,The picture shows an airplane in the sky.
2392510,airplane,The picture shows an airplane in the sky.
2407251,airplane,The picture shows an airplane flying in the sky.
2413251,airplane,The picture shows an airplane flying in the sky.
2412240,airplane,There is an airplane visible in the picture.
2412464,airplane,The image shows an airplane flying in the sky.
2406074,airplane,The picture shows an airplane in the sky.
2411361,airplane,The picture shows an airplane in the sky.
2410047,airplane,"An airplane is visible in the image, flying in the sky."
2411197,airplane,The image shows an airplane in the sky.
2410907,airplane,The picture shows an airplane in the sky.
2404484,airplane,"An airplane is visible in the picture, likely in flight or on a runway."
2404896,airplane,The picture shows an airplane in the sky.
2390688,airplane,An airplane is visible in the image.
2399276,airplane,The picture shows an airplane in the sky.
2405764,airplane,The picture shows an airplane in the sky.
2415251,airplane,The picture shows an airplane flying in the sky.
2375523,airplane,The picture shows an airplane in the sky.
2409288,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2413942,airplane,The picture shows an airplane in the sky.
2407295,airplane,"An airplane is visible in the image, flying in the sky."
2402855,airplane,The picture shows an airplane in the sky.
2406612,airplane,The picture shows an airplane in the sky.
2408997,airplane,"An airplane is visible in the image, appearing to be in flight."
2371956,airplane,The picture shows an airplane in the sky.
2373197,airplane,There is an airplane visible in the image.
2365424,airplane,The picture shows an airplane in the sky.
2381894,airplane,The picture shows an airplane in the sky.
2409796,airplane,An airplane is visible in the image.
2411082,airplane,The image shows a white airplane flying in the sky.
2376031,airplane,The picture shows an airplane in the sky.
2395739,airplane,The picture shows an airplane in the sky.
2405038,airplane,"An airplane is visible in the image, appearing to be in flight or landing/taking off."
2389970,airplane,There is an airplane visible in the picture.
2366039,airplane,The picture shows an airplane in the sky.
2398045,airplane,The picture shows an airplane flying in the sky.
2409563,airplane,The picture shows an airplane in the sky.
2385371,airplane,The picture shows an airplane in the sky.
2384004,airplane,The picture shows an airplane in the sky.
2395278,airplane,An airplane is visible in the sky.
2383048,airplane,There is an airplane visible in the picture.
2381154,airplane,There is an airplane visible in the picture.
2407272,airplane,The picture shows an airplane in the sky.
2411803,airplane,The image shows an airplane in the sky.
2407568,airplane,There is an airplane visible in the image.
